PMID,Split,Number of Annotators,Aggregate,Has Human Subjects,Has Target Disease,Cohort Study or Clinical Trial,Has Quantitative Outcome Measure,Has Study Drug(s),Has Population Size,Has Comparator Group
11889391,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
11386497,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
11256555,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10751747,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21231856,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
27613189,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15475781,Test,3,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
10197230,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12866362,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26329473,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15897444,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2570601,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23796193,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
19303268,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6352302,Test,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3532749,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
27300266,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9555757,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2031502,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9918521,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29393134,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12556438,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18613992,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2556172,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
25564143,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8284649,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21810051,Validation,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31226213,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24425123,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
7572695,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
791973,Train,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25855898,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
32623923,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12551865,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25557266,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2481163,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23514138,Test,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8762225,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
65221,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17148584,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24706485,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6379308,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31693249,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8389104,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
16136769,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
9488582,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7617955,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
14749542,Test,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
24802157,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
11195609,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10468684,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
27436053,Train,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21164498,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16896874,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
947510,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
25520068,Validation,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21986154,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
28074255,Train,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
18362436,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19099126,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15036550,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
33518609,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
7480525,Train,3,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
11552771,Train,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18754430,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1378139,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
26471748,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9103344,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12817781,Train,3,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
11479391,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15760316,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
20234098,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21568147,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2686741,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8239223,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33485594,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15040702,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30970369,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30762452,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
26948962,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16152652,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
16937475,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6340975,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15841315,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
31128607,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22842212,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
16791660,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9839101,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8180024,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8444762,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
11714011,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
282069,Train,3,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
19390161,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
27371945,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
23809145,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
30358242,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9352986,Train,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0
25767383,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8431364,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33513169,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
12860776,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22730257,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
7603075,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26878748,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1471314,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22516925,Test,3,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0
17115868,Test,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
33593808,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
6707244,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
11254756,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11061603,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23437329,Validation,3,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
30316436,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
14726986,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9643274,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27015878,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19470853,Train,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19843493,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20166438,Train,3,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0
10220073,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
29891182,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28660709,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2323650,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3538611,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0
16814064,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2748222,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
12089229,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
19905916,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
24569407,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3336984,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15319018,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
26044261,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1968371,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
12011124,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30212981,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24275838,Validation,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
8521151,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12182272,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
21029814,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33067320,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32445637,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8911887,Validation,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2696232,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15623588,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27612501,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26330412,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
33174351,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8847870,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
25330633,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30212009,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9156363,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9669262,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11159302,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
9305485,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15448612,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19954720,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2029111,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19074098,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15361720,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11471907,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1531994,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14959617,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
24743562,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12654134,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8151049,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8453970,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0
18162093,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
9833600,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22938627,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
10572334,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15274762,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
22815422,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27535862,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21770931,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
27484593,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21080144,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10211917,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10972688,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15742431,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31618876,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
26232170,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26270530,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20508872,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
14529097,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1385277,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
22005052,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
29582394,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
21890085,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15833232,Train,3,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0
20368487,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4087369,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
17179683,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
20413733,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
9408812,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21330961,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21807325,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
21317625,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
12821618,Train,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
35259534,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0
6732270,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7848900,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30439750,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
17785930,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26669822,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1969248,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
2407872,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15378395,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29908967,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11229787,Train,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9972063,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
27543211,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10720166,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6369972,Test,3,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
35066794,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15238420,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16149756,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
12851527,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
15093992,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30218844,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
16193198,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14750908,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7837323,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
21129718,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9775163,Train,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0
26703214,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10561201,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11141378,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12911678,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7715220,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32312633,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
3279966,Train,3,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
25156930,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
15051744,Validation,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
12915634,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
30071385,Validation,3,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
8167175,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
33774218,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
27843704,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15687451,Test,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10459686,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
11833836,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15150548,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8851654,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26763986,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8683753,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
30476251,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1555315,Train,3,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
21235694,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18353178,Train,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
25047979,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
19572284,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22798561,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22263674,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8830834,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10907668,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
16840933,Train,3,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
31427405,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33852162,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
15001253,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
10696301,Validation,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
26501533,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20571180,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32876405,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
17701717,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11683079,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
21436164,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7857098,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1972599,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
23238507,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2151747,Train,3,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0
15259840,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
8168553,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14998946,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7598441,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19553142,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15358015,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35355215,Train,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9758290,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19695360,Train,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20398947,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
19593411,Train,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2116260,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10404604,Test,3,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0
12161504,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
7989697,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
26310876,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23603656,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
23876492,Test,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
20442650,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8348267,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
7525394,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
6652642,Validation,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
25237153,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8647754,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33308285,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
7972630,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
10334536,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
29769256,Train,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
7784403,Train,3,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
16638036,Test,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
24070521,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30277992,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29112200,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1346340,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11834640,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8211015,Train,3,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
28213564,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15022575,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8428870,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
12172337,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3240762,Train,3,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0
30467205,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1575581,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
15313956,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12032117,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33735424,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
12467746,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8888087,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21712498,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29844095,Train,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1099022,Validation,3,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0
24481578,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20707901,Train,3,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
9279969,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9043007,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15447734,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12231083,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3510847,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11401110,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33594543,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
15642210,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
21481053,Test,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27321165,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
21118281,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16636517,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23930676,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
10468686,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20306266,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12359989,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11144399,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19793830,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2223143,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
34521599,Train,3,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
8973995,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19424073,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1913002,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
20659023,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17551994,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
32114217,Train,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
20540635,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26208896,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7792498,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11806626,Train,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25703887,Validation,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30593708,Test,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
